Name,B,F,Var,HD,HIP,RA,Dec,"vis.
mag.","abs.
mag.",Dist. (ly),Sp. class,Notes
HD 132955,,,,132955,73624,15h 02m 59.29s,−32° 38′ 35.7″,5.45,0.3,350,B3V,
HD 134270,,,,134270,74305,15h 11m 15.98s,−55° 20′ 45.7″,5.45,-3.52,2025,G2Ib/II,
HD 137432,,,,137432,75647,15h 27m 18.14s,−36° 46′ 03.0″,5.46,-0.08,418,B5V,
HD 126981,,,,126981,70915,14h 30m 08.66s,−45° 19′ 16.6″,5.51,-0.31,477,B8Vn,suspected variable
HD 128068,,,,128068,71419,14h 36m 19.06s,−46° 14′ 43.8″,5.54,-0.9,637,K3III,"suspected variable, Δ*V* = 0.04m"
HD 125383,,,,125383,70054,14h 20m 09.71s,−43° 03′ 31.9″,5.55,0.19,384,G8III,
GG Lup,,,GG,135876,74950,15h 18m 56.39s,−40° 47′ 17.4″,5.59,-0.4,514,B9V,β Lyr variable
ξ2 Lup,ξ2,,,142630,78106,15h 56m 54.11s,−33° 57′ 51.0″,5.59,1.7,196,B9V,
HD 140784,,,,140784,77286,15h 46m 44.23s,−34° 40′ 56.6″,5.61,0.23,388,B8V,
HD 131657,,,,131657,73111,14h 56m 32.08s,−47° 52′ 44.9″,5.62,-0.8,626,B+...,
ν2 Lup,ν2,,,136352,75181,15h 21m 49.57s,−48° 19′ 01.1″,5.65,4.83,47,G2V,"has three planets (b, c & d)"
κ2 Lup,κ2,,,134482,74380,15h 11m 57.77s,−48° 44′ 36.9″,5.7,1.84,193,A3IV,
HD 144415,,,,144415,78970,16h 07m 16.17s,−36° 45′ 19.9″,5.72,2.14,170,F0/F2V,
HD 129858,,,,129858,72250,14h 46m 29.03s,−47° 26′ 27.9″,5.74,0.65,340,A1V,
HD 133880,,,HR,133880,74066,15h 08m 12.15s,−40° 35′ 01.9″,5.79,0.24,413,B8IV Si,"SX Ari variable, *V*max = 5.76m, *V*min = 5.81m, *P* = 0.877476 d"
HD 133631,,,,133631,74006,15h 07m 25.93s,−49° 05′ 19.1″,5.77,0.62,349,G8III,
HD 142691,,,,142691,78142,15h 57m 21.33s,−36° 11′ 07.1″,5.78,-1.49,929,K0/K1III+..,
HD 138505,,,,138505,76207,15h 34m 01.74s,−40° 03′ 58.9″,5.82,-2.71,1655,M2III,suspected semiregular variable
HD 126504,,,,126504,70663,14h 27m 12.30s,−46° 08′ 02.6″,5.83,2,190,Am,suspected variable
HD 133937,,,,133937,74100,15h 08m 39.21s,−42° 52′ 04.3″,5.85,0.18,444,B7V,
HD 127501,,,,127501,71182,14h 33m 29.97s,−52° 40′ 46.1″,5.86,0.76,341,K0III,
HD 127486,,,,127486,71184,14h 33m 32.47s,−54° 59′ 55.0″,5.86,1.15,285,F6IV-V,
HD 143928,,,,143928,78747,16h 04m 36.91s,−37° 51′ 45.6″,5.91,2.91,130,F3V,
HD 140285,,,,140285,77086,15h 44m 22.69s,−41° 49′ 08.5″,5.93,0.18,461,A0V + B,suspected variable
HD 135235,,,,135235,74696,15h 15m 53.66s,−48° 04′ 25.1″,5.96,2.39,169,A3m,
HD 133652,,,HZ,133652,73937,15h 06m 33.21s,−30° 55′ 06.3″,5.96,1.06,312,Ap Si,α2 CVn variable
HD 134255,,,,134255,74224,15h 10m 07.34s,−38° 47′ 32.9″,5.98,0.2,467,G6III,
HD 125869,,,,125869,70363,14h 23m 48.64s,−53° 10′ 34.4″,5.99,0.85,348,K1III,
HD 143790,,,,143790,78665,16h 03m 34.38s,−32° 00′ 01.7″,6,2.31,178,F5IV/V,
HD 140901,,,,140901,77358,15h 47m 29.41s,−37° 54′ 56.9″,6.01,5.09,50,G6IV,
HD 125810,,,,125810,70325,14h 23m 20.26s,−50° 46′ 20.0″,6.03,-0.93,803,K2III,
HD 142448,,,,142448,78046,15h 56m 06.84s,−39° 51′ 51.6″,6.04,-0.4,632,B9V,
HD 135348,,,,135348,74716,15h 16m 10.47s,−43° 29′ 05.9″,6.05,-1.14,893,B3IV,"suspected variable, *V*max = 6.04m, *V*min = 6.06m"
HD 139271,,,,139271,76608,15h 38m 42.17s,−39° 07′ 39.9″,6.05,-0.37,626,A4:m...,
HD 128582,,,,128582,71639,14h 39m 11.01s,−46° 35′ 02.2″,6.06,3.28,117,F7V,
HX Lup,,,HX,125721,70270,14h 22m 38.72s,−48° 19′ 11.4″,6.06,-3.25,2415,B1III,"rotating ellipsoidal variable, Δ*V* = 0.06m, *P* = 3.08809 d"
HD 129932,,,,129932,72308,14h 47m 12.59s,−52° 12′ 18.9″,6.07,-3.28,2415,A1III/IV,
HD 134837,,,,134837,74479,15h 13m 07.68s,−36° 05′ 28.9″,6.09,0.86,362,B8V,
HD 132242,,,,132242,73354,14h 59m 27.20s,−43° 09′ 35.3″,6.1,-2.61,1801,F5III,
HD 137465,,,,137465,75742,15h 28m 27.21s,−51° 35′ 52.5″,6.1,-2.21,1495,G2Ib,
HD 143902,,,,143902,78726,16h 04m 17.84s,−33° 12′ 49.1″,6.12,0.65,400,F3III,"suspected variable, Δ*V* = 0.03m"
HD 135896,,,,135896,74929,15h 18m 41.31s,−31° 12′ 33.6″,6.18,-1.25,997,G6/G8III,
HD 136014,,,,136014,75003,15h 19m 31.78s,−37° 05′ 48.5″,6.19,0.83,385,G8III/IV,
HD 136334,,,,136334,75164,15h 21m 35.31s,−40° 44′ 57.9″,6.21,1.26,319,A1V,
HD 139599,,,,139599,76809,15h 40m 58.26s,−47° 44′ 09.6″,6.21,-0.95,883,K5/M0III,"variable star, Δ*V* = 0.007m, *P* = 100.70493 d"
HD 142407,,,,142407,77985,15h 55m 30.52s,−31° 05′ 01.3″,6.21,0.79,396,K4III,
